,document_id,text,ner,ner_type,ner_begin,ner_end,sentiment
989,79603,"Velika eksplozija u Nashvilleu, ulica je razorena, iz policije poručili: Vjerujemo da je ovo netko namjerno izazvao",Nashvilleu,LOC,20,30,Sentiment - NEUTR
990,97056,Kako je internet srušio na koljena britansku maloprodajnu ikonu i koju je ulogu u tome imao Lidl,Lidl,ORG,92,96,Sentiment - NEG
991,119259,Dežulović: Ne mislim se ispričati. Pisao sam o jeftinoj konjokradičkoj trgovini groznom žrtvom Vukovara,Dežulović,PER,0,9,Sentiment - NEUTR
992,100632,Ovog ljeta u Splitu očekujte pravu vodenu atrakciju: Domaći momci obavljaju zadnje pripreme za lebdeću dasku,Splitu,LOC,13,19,Sentiment - NEUTR
993,114673,Trener Villarreala Unai Emery jasno dao do znanja što misli o Dinamu i otkrio kolike su zapravo šanse 'modrima' za prolaz u polufinale,Villarreala,ORG,7,18,Sentiment - NEUTR
994,71479,"Vlado Mezak bori se s koronom u bolnici, voditeljica kampanje zatražila odgodu izbora - Novi list",Vlado Mezak,PER,0,11,Sentiment - NEUTR
995,7659,PRODUKTIVAN POSJET Li Keqiang zvao šefa kineskog brodogradilišta u 4 ujutro za spas Uljanika?,Uljanika,ORG,84,92,Sentiment - POZ
996,85083,Slovenian parl't supports signing of Croatia's EU Accession Treaty,Croatia,LOC,37,44,Sentiment - NEUTR
997,74416,Hrvatska na samom dnu: Evo kako nam je Europski statistički ured čestitao Dan državnosti,Hrvatska,LOC,0,8,Sentiment - NEG
998,109675,"Monaco predstavio novog trenera Niku Kovača, a on novinarima otkrio koju hrvatsku legendu će prvo nazvati",Niku Kovača,PER,32,43,Sentiment - POZ
999,17200,"Održano testno cijepljenje na Velesajmu: ''Jako su me brzo pozvali. Svi su ljubazni, sve savršeno funkcionira''",Velesajmu,LOC,30,39,Sentiment - NEUTR
1000,41719,Zabranjen Vučićev spot u kojem curici govori da će joj vratiti tatu iz Njemačke,Njemačke,LOC,71,79,Sentiment - NEG
1001,49321,FOTO Naomi Watts stigla u Hrvatsku gdje snima film o Lady Di,Naomi Watts,PER,5,16,Sentiment - POZ
1002,42192,"Priveden muškarac zbog pokušaja ubojstva u Kraljevici, našli mu arsenal oružja",Kraljevici,LOC,43,53,Sentiment - NEUTR
1003,73826,Putin: 'Povjerenje između Rusije i SAD-a je narušeno otkad je Trump predsjednik',Rusije,LOC,26,32,Sentiment - POZ
1004,49582,FOTO Ministar Kotromanović u Škabrnji: 'Ovo je bio hrvatski Alamo i to poštujemo i cijenimo',Kotromanović,PER,14,26,Sentiment - NEUTR
1005,74621,"Uljanikovci neće dobiti plaće za rujan: 'Ruke su nam vezane, Vlada više nema instrumenata'",Vlada,ORG,61,66,Sentiment - NEG
1006,35255,"Birači ne podnose ni Milanovića, ni Karamarka",Milanovića,PER,21,31,Sentiment - NEG
1007,33903,Rapaić iskreno za Index: Belgija nikada u povijesti nije imala bolju momčad!,Rapaić,PER,0,6,Sentiment - POZ
1008,97817,"Grabar-Kitarović: Rado ću otići u Beograd, ali bojim se podizanja tenzija sa Srbima pred obljetnicu Oluje",Beograd,LOC,34,41,Sentiment - NEUTR
1009,42080,Barceloni je on jedina nada da Real večeras neće postati prvak,Barceloni,ORG,0,9,Sentiment - NEG
1010,72116,"Xavi službeno predstavljen na Camp Nou: ""Vrijeme je za najveći izazov moje karijere, moramo vratiti Barci njezin DNK"" - Novi list",Camp Nou,LOC,30,38,Sentiment - NEUTR
1011,122662,Podravka i Culmena unapređuju Podravkino poslovanje,Culmena,ORG,11,18,Sentiment - POZ
1012,55695,VEĆINOM GLASOVA PRIHVAĆENA IZMJENA STATUTA GRADA ZAGREBA Oporba se boji da Bandić time preuzima potpunu kontrolu nad Skupštinm,Bandić,PER,75,81,Sentiment - NEG
1013,90895,'Sinjski bombarder' Miro Bulj ide u bitku protiv HDZ-ova župana?,Miro Bulj,PER,20,29,Sentiment - POZ
1014,91986,Nekadašnja misica Katarina Prnjak otkriva kako je završila u političkim vodama,Katarina Prnjak,PER,18,33,Sentiment - NEUTR
1015,54854,PPD ZAGREB SLAVIO U UTAKMICI POSLJEDNJEG KOLA SEHA LIGE Vori i Horvat predvodili domaćine u pobjedi protiv bjeloruskog Meškova iz Bresta,Bresta,LOC,130,136,Sentiment - NEUTR
1016,133227,Baldasar: Šuker treba otići s mjesta predsjednika HNS-a,Baldasar,PER,0,8,Sentiment - NEUTR
1017,76880,'Ajde bogati... Odma' ga očerupat' i u škrovadu s mladin kumpirima': čitatelji Slobodne imaju urnebesne komentare na Klepetanov povratak,Slobodne,ORG,79,87,Sentiment - POZ
1018,126255,Jeftiniji najam stanova u Sopnici Jelkovcu. Evo kada i koliko,Sopnici Jelkovcu,LOC,26,42,Sentiment - POZ
1019,44258,"Na jugu Afrike proizvode Toyotu Sudnjeg dana, evo što sve može",Afrike,LOC,8,14,Sentiment - NEUTR
1020,91279,"Relković: Javnost traži izbore, a ne preslaganu čudnu većinu",Relković,PER,0,8,Sentiment - NEUTR
1021,63303,(VIDEO) Eibar pobijedio Villarreal 3:2 u zasjeo na sedmo mjesto ljestvice – narod.hr,Villarreal,ORG,24,34,Sentiment - NEUTR
1022,9302,"Čilić i Ćorić napredovali, Vekić i Martić zadržale pozicije na novoj ATP i WTA ljestvici",Vekić,PER,27,32,Sentiment - POZ
1023,43203,"Raspao se nasip kod Siska, grade drugi. Medved: Ovo je dokaz naših kvalitetnih odluka",Medved,PER,40,46,Sentiment - NEG
1024,100936,Britanski parlament otvorio put za odgodu brexita,Britanski parlament,ORG,0,19,Sentiment - NEUTR
1025,1444,"Mladi opet slušaju rap: Vojko V, Stoka i ekipa razgalili publiku...",Vojko V,ORG,24,31,Sentiment - POZ
1026,139162,Tomislav Tolušić izašao iz istražnog zatvora,Tomislav Tolušić,PER,0,16,Sentiment - NEUTR
1027,78395,"Magistra forenzike iz Muća u potrazi za 'onim pravim' naučila španjolski iz sapunica i potegla do Ekvadora; Ivana se smije: Umjesto da obavljam očevide, ja gulim krumpire...",Muća,LOC,22,26,Sentiment - NEUTR
1028,60919,"VN Azerbajdžana: Perez najbrži na prvom treningu, Leclerc odmah iza njega",Leclerc,PER,50,57,Sentiment - POZ
1029,82722,Šest ruskih ratnih brodova krenulo je na vježbe u Crno more,Crno more,LOC,50,59,Sentiment - NEUTR
1030,64815,"70 godina Opće deklaracije o ljudskim pravima: Jeison Arsitizábal ima pravo na život jer je čovjek, zar ne? – narod.hr",Jeison Arsitizábal,PER,47,65,Sentiment - POZ
1031,96322,Hrvatsku će za uskrsni vikend posjetiti 120.000 turista,Hrvatsku,LOC,0,8,Sentiment - POZ
1032,2083,Preminula matematičarka koja je 'dovela' prve ljude na Mjesec,Mjesec,LOC,55,61,Sentiment - NEUTR
1033,80045,"Legendarni direktor Hajduka se prisjeća: Tito je silno cijenio Šibenčane, a Ivić je za Šubićevac bio emotivno vezan",Ivić,PER,76,80,Sentiment - POZ
1034,87304,"Barca konačno srušena, Muniain heroj Baskije!",Baskije,LOC,37,44,Sentiment - NEUTR
1035,122593,"[FOTO] Ferrari slavi! Leclerc najbrži u Australiji, Hamilton opet bez postolja, a katastrofa za prvaka Verstappena",Verstappena,PER,103,114,Sentiment - NEG
1036,65057,Trump osudio masakr na Novom Zelandu: 'Okrutan čin mržnje s besmislenim ubijanjem' – narod.hr,Novom Zelandu,LOC,23,36,Sentiment - NEG
1037,36916,Novi Nissan Juke pred vratima,Nissan Juke,MISC,5,16,Sentiment - POZ
1038,101651,'Siščani ne žele biti Smetliščani': Poziv sugrađanima na veliki prosvjed,Smetliščani,PER,22,33,Sentiment - NEG
1039,112551,Nikad lakša kućna rutina uz Philips inovaciju,Philips,ORG,28,35,Sentiment - POZ
1040,69413,"Čuljak, Čeljuska i Kovačić odlaze iz Dnevnika",Čeljuska,PER,8,16,Sentiment - NEUTR
1041,131617,Solinjanin izgubio osobnu iskaznicu pa doživio šok: Kako je to uopće moguće?,Solinjanin,PER,0,10,Sentiment - NEUTR
1042,29898,Slovenija deklasirala Hrvatsku u kvalifikacijama za Svjetsko prvenstvo - N1,Slovenija,LOC,0,9,Sentiment - NEUTR
1043,13801,U Temi dana o Tadićevoj isprici Hrvatima,Temi dana,MISC,2,11,Sentiment - NEUTR
1044,33656,Srušile se dvije stambene zgrade u Italiji: Poginuo bračni par i njihovo 18-mjesečno dijete,Italiji,LOC,35,42,Sentiment - NEUTR
1045,31945,Goran Bregović piše pjesmu koja će predstavljati Srbiju na Eurosongu?,Eurosongu,MISC,59,68,Sentiment - NEUTR
1046,84813,Norveška postrožila kontrolu granice sa Švedskom,Norveška,LOC,0,8,Sentiment - NEUTR
1047,42669,"Onemogućio je Deliji UFC debi, a prije osam godina je od Cro Copa izgubio u Zagrebu",Cro Copa,PER,57,65,Sentiment - POZ
1048,97403,"Napokon otkriven datum krštenja princa Louisa, ali i svi detalji vezani uz taj dan",Louisa,PER,39,45,Sentiment - POZ
1049,122335,"Prije nego ju je razljutila Rockova šala, Jada Pinkett Smith: 'Ne zanima me što ljudi misle o mojoj ćelavoj glavi. Bilo je teško na početku, ali danas mi je smiješno'",Jada Pinkett Smith,PER,42,60,Sentiment - NEG
1050,2824,"Leopardice s plaže: Žanamari zbog kupaćeg slala poruku Sofiji Vergari, a Lucija voli isti uzorak",Sofiji Vergari,PER,55,69,Sentiment - NEUTR
1051,38056,FRANCUSKA ISPALA S EUROBASKETA Nijemci slavili u dramatičnoj završnici,EUROBASKETA,MISC,19,30,Sentiment - NEUTR
1052,83968,"Iniesta: Dobili smo 'elf' na Euru, zašto ne bismo i sada",Iniesta,PER,0,7,Sentiment - NEUTR
1053,35973,Malezija potvrdila da ostaci aviona pronađeni na Reunionu pripadaju Boeingu 777,Reunionu,LOC,49,57,Sentiment - NEUTR
1054,118711,Buljan Flander najavila kaznene prijave nakon objave slučaja Željke Posavac,Buljan Flander,PER,0,14,Sentiment - NEUTR
1055,56665,"POČINJE INVAZIJA NA MAKSIMIR, A ZA UZVRATNI SUSRET RASPRODAN CIJELI STADION Mađarski navijači sklopili pakt i bit će mirni, osim u jednom slučaju...",MAKSIMIR,LOC,20,28,Sentiment - POZ
1056,54842,"VIDEO: DVA HRVATSKA OKRŠAJA U NBA LIGI Bogdanović pobijedio Šarića, a stopostotni Žižić slavio protiv Bendera",Bogdanović,PER,39,49,Sentiment - POZ
1057,99184,"Hamilton zaprijetio: Ako to napravite, napustit ću Formulu 1",Formulu 1,ORG,51,60,Sentiment - NEUTR
1058,133176,Tekvandoaši otputovali u Manchester na Europsko prvenstvo,Europsko prvenstvo,MISC,39,57,Sentiment - NEUTR
1059,139350,"Šef Odjela za sudsku medicinu KBC-a Split: 'Šokiran sam. Zanima me po čijem je nalogu obavljena obdukcija, tko je to naredio'",Odjela za sudsku medicinu KBC-a Split,ORG,4,41,Sentiment - NEG
1060,73706,"Sanja i Željko: Predjelo od celera, oraha i sira, puretina na poseban način s umakom od gljiva, mousse od šljiva s mascarpone kremom - Recepti",Željko,PER,8,14,Sentiment - NEUTR
1061,97639,Da Sofia Vergara nije uprskala stvar s cipelama bio bi ovo savršen ljetni stajling,Sofia Vergara,PER,3,16,Sentiment - NEG
1062,42212,"Većina Britanaca, Francuza i Nijemaca neće na odmor ako su maske i testiranja obvezni",Nijemaca,PER,29,37,Sentiment - NEUTR
1063,62311,Slaven Dobrović na čelu ministarstva zaštite okoliša – narod.hr,ministarstva zaštite okoliša,ORG,24,52,Sentiment - NEUTR
1064,44071,"Libanon, koji trese nezapamćena kriza, predstavio svoj prvi električni auto",Libanon,LOC,0,7,Sentiment - NEG
1065,128616,Ellen DeGeneres je nepodnošljiva i Portia de Rossi želi razvod,Portia de Rossi,PER,35,50,Sentiment - NEUTR
1066,120931,Britanski veleposlanik: London razmatra uvođenje sankcija političarima iz BiH,London,LOC,24,30,Sentiment - NEUTR
1067,31394,U Suhopolju u naletu automobila poginula pješakinja,Suhopolju,LOC,2,11,Sentiment - NEUTR
1068,4049,Aneksi ugovora koje je Šipuš potpisao s HRT-om dokaz diktature u Hrvatskoj,HRT-om,ORG,40,46,Sentiment - NEG
1069,123017,Novi Sandokan: Tko je zgodni Turčin balkanskog podrijetla za kojim luduje cijeli svijet,Turčin,PER,29,35,Sentiment - POZ
1070,55433,"SVI SU SLOŽNI: ZLOČIN SE MOGAO SPRIJEČITI Ubojica prodavačice Milke prijetio je žrtvi zadnjih godina, dolazila je i policija, svi su znali za spor",Milke,MISC,62,67,Sentiment - NEUTR
1071,127150,Mario Pašalić blizu dolaska kod Slavena Bilića u Beșiktaș,Slavena Bilića,PER,32,46,Sentiment - NEUTR
1072,7844,"Macron: Ne smijemo se oslanjati samo na NATO, a Rusiju ne smijemo prepustiti Kini",Rusiju,LOC,48,54,Sentiment - NEG
1073,45957,Italija od veljače ublažava mjere za sve putnike iz EU,EU,ORG,52,54,Sentiment - NEUTR
1074,19448,"Nina na privatnom otoku supruge ruskog oligarha? Noćenje košta kao garsonjera u centru Zagreba, a ni u kompleks ne može ući svatko? - Dnevno.hr",Nina,PER,0,4,Sentiment - NEG
1075,438,Dizajnerske cipele s domaćim potpisom osvajaju Hrvatsku,Hrvatsku,LOC,47,55,Sentiment - NEUTR
1076,56901,"NAŠ TENISAČ OTKRIO LIJEPE VIJESTI ""Uzbuđen sam što mogu podijeliti vijest da se Team Čilić širi. Novi član će nam se pridružiti iduće godine...""",Team Čilić,ORG,80,90,Sentiment - POZ
1077,117769,Eksplozija u Bejrutu: Izdan nalog za privođenje premijera u ostavci,Bejrutu,LOC,13,20,Sentiment - NEUTR
1078,105445,Trump kaže da su SAD i Kina 'vrlo blizu' trgovinskog sporazuma,Kina,LOC,23,27,Sentiment - NEUTR
1079,55201,"U KALIFORNIJI UHIĆEN HRVAT ZBOG PRIJEVARE TEŠKE 1,5 MILIJUNA DOLARA Čovjeku kojemu je na putu do vrha pomogao i Branson prijeti 20 godina zatvora",Branson,PER,112,119,Sentiment - NEG
1080,28352,Merkel i Putin razgovarali o Pariškom klimatskom sporazumu,Putin,PER,9,14,Sentiment - NEUTR
1081,10447,"I australski političari bojkotirat će ZOI u Pekingu, pridružuju se SAD-u želeći na taj način istaknuti kritiku stanja ljudskih prava u Kini",Kini,LOC,135,139,Sentiment - NEG
1082,9084,"NESREĆA U SRBIJI Grom pogodio trenera nogometnog kuba, djeca histerično bježala roditeljima",SRBIJI,LOC,10,16,Sentiment - NEUTR
1083,26971,Pula će platiti troškove marende radnicima Uljanika,Pula,LOC,0,4,Sentiment - POZ
1084,29453,Tomašević za N1 o mjeri roditelj odgojitelj: Morali smo prekinuti začarani krug,Tomašević,PER,0,9,Sentiment - NEUTR
1085,104267,Omiljeni znanstvenik Billa Gatesa odbacio Muskovu ideju o životu na Marsu: 'Zemlja je jedini planet koji imamo',Marsu,LOC,68,73,Sentiment - NEUTR
1086,107681,Osmi slučaj zaraze koronavirusom u Međimurju,Međimurju,LOC,35,44,Sentiment - NEUTR
1087,76891,"Nezavisna lista Dišpet: Bravo Roberte, pritisak HDZ-a učinio je svoje",HDZ,ORG,48,51,Sentiment - NEG
1088,87586,Sony evoluciju igara vidi u svom projektu Morpheus,Morpheus,MISC,42,50,Sentiment - POZ
1089,126781,Biseri hrvatske vokalne glazbe u glasovitom Teatro Amazonas,Teatro Amazonas,ORG,44,59,Sentiment - POZ
1090,88614,"U Hajduku više nema tajni, traže četvrtog trenera!",Hajduku,ORG,2,9,Sentiment - NEUTR
1091,127094,"Tjedan u Parlamentu EU: Smijeniti šefa Komisije Junckera, razbiti Google, vratiti Šešelja u Haag",Parlamentu EU,ORG,9,22,Sentiment - NEUTR
1092,19381,"POBUNA HRVATA, NEĆE IGRATI ZA SVOJ KLUB: U centru skandala bivši igrač Hajduka: 'Pojedinci prisvojili klub kao što neki prisvajaju vlast' - Dnevno.hr",HRVATA,PER,7,13,Sentiment - NEG
1093,26198,U emisiji Veto gostuje Ivo Jelušić - N1,Ivo Jelušić,PER,23,34,Sentiment - NEUTR
1094,81574,Hajdukova obitelj ostala je bez još jednog člana zlatne generacije: nakon kratke i teške bolesti preminuo je Željko Mijač,Željko Mijač,PER,109,121,Sentiment - POZ
1095,134488,"Uz Jelenu, kandidati su i Iva, Krajan i Hiršzon",Jelenu,PER,3,9,Sentiment - NEUTR
1096,50401,BIJESNA KATE WINSLET NAPALA NOVINARE 'Prestanite me kritizirati! To je sve što ću vam reći',KATE WINSLET,PER,8,20,Sentiment - NEG
1097,97140,Državna zemljišta darovana Orahovici i Pitomači,Pitomači,LOC,39,47,Sentiment - POZ
1098,67571,Četiri muškarca i dvije žene zalutali u pokušaju da ilegalno uđu u Hrvatsku,Hrvatsku,LOC,67,75,Sentiment - NEUTR
1099,4502,"Koliko je u Jasenovcu naplatio pjesmu 'Tko govori kao ustaša, taj je ustaša?'",Jasenovcu,LOC,12,21,Sentiment - NEG
1100,136214,Podrška koja je mnoge iznenadila: Kako su Kubanci Trumpa održali u utrci,Trumpa,PER,50,56,Sentiment - NEUTR
1101,46080,"Kranjčara pitali hoće li navijati za Dinamo ili Hajduk: ""A kaj vi mislite?""",Kranjčara,PER,0,9,Sentiment - NEUTR
1102,77192,Župan Longin proglasio elementarnu nepogodu!,Longin,PER,6,12,Sentiment - NEUTR
1103,2698,Tučnjava engleskih huligana u Portu uoči finala Lige prvaka!,Lige prvaka,MISC,48,59,Sentiment - NEUTR
1104,95732,Tajno vjenčanje u Hollywoodu: Udala se Amy Schumer nakon samo pet mjeseci veze,Hollywoodu,LOC,18,28,Sentiment - NEUTR
1105,86031,Tko proizvodi iPhone? Maloljetni Kinezi!,Kinezi,PER,33,39,Sentiment - NEG
1106,80482,"Dalmacija gori - 150 mjesta u četiri dalmatinske županije s trenutačnim temperaturama: najgore je u Kninu i Sinju, a ni gradovi na obali ne zaostaju",Sinju,LOC,108,113,Sentiment - NEUTR
1107,5803,Maletić: Možemo koristiti EU fondove za obnovu opožarenih područja,EU,ORG,26,28,Sentiment - POZ
1108,60653,"Jake Paul smatra kako mu je boks spasio život: ""Da se nisam počeo baviti boksom vjerojatno bih bio u zatvoru ili mrtav.""",Jake Paul,PER,0,9,Sentiment - POZ
1109,128591,"Nevjerojatna partija Kalinića! Zabio hat-trick, a stigao je i asistirati",Kalinića,PER,21,29,Sentiment - POZ
1110,80189,Povijesni Croatia Rally: predstavljen detaljan plan svih nadolazećih aktivnosti u sklopu sportskog spektakla koji prvi put stiže u Hrvatsku,Croatia Rally,MISC,10,23,Sentiment - POZ
1111,61565,Izvršni dopredsjednik HNS-a Damir Vrbanović dao podršku organizatoru neodigranog derbija i pozvao Hajduk na konstruktivan razgovor – narod.hr,Damir Vrbanović,PER,28,43,Sentiment - POZ
1112,35885,Obrana traži da se na suđenju za Lora 2 kao svjedok sasluša Mladen Bajić,Mladen Bajić,PER,60,72,Sentiment - NEUTR
1113,112501,"Niko Kovač uveo ga je u hrvatsku reprezentaciju, a sada je o njemu progovorio ovim riječima: Nije iskazao sav svoj potencijal....",Niko Kovač,PER,0,10,Sentiment - POZ
1114,122281,"Pod budnim okom obitelji Huljić Spaladium Arena pjevala je s Grašom, a jedan transparent na trenutak je zaustavio sve",Grašom,PER,61,67,Sentiment - POZ
1115,107348,Kakav poslovni potez jednog od najjačih teškaša UFC-a; popularni 'Predator' izazvao bijes fanova: Odvratno je učiniti nešto takvo,UFC-,ORG,48,52,Sentiment - NEUTR
1116,16841,"Lejla Filipović uskočila u badić i istaknula savršeno tijelo u 44. godini, njezinu pojavu komentirala i Nina Badrić",Lejla Filipović,PER,0,15,Sentiment - POZ
1117,25474,Pravnici Vukovara: Ništa nije učinjeno s prijavama u Srbiji - N1,Vukovara,LOC,9,17,Sentiment - NEUTR
1118,94671,Duh Praga koji možete dotaknuti: Posebna Staropramen čaša oda je gradu koji obožavamo,Staropramen,ORG,41,52,Sentiment - POZ
1119,40273,"Ljubav Federera i Mirke traje 19 godina, a njenu tajnu godinama mnogi nisu znali",Mirke,PER,18,23,Sentiment - POZ
1120,1591,Svađa između Šarić i Lugomer: 'Ti za 500 eura lažeš ljudima',Lugomer,PER,21,28,Sentiment - NEUTR
1121,42679,13 godina od smrti Toše Proeskog: Soba u kojoj je spavao još uvijek je netaknuta,Toše Proeskog,PER,19,32,Sentiment - POZ
1122,57203,"Pesimizmu usprkos, u Hrvatskoj se nešto događa",Hrvatskoj,LOC,21,30,Sentiment - POZ
1123,92734,Sinčiću i Dumboviću nije skinut imunitet,Sinčiću,PER,0,7,Sentiment - NEUTR
1124,12120,"Kad već nisu Amerikanci, jesu Kinezi: Dobrodošli u Central Perk!",Kinezi,PER,30,36,Sentiment - POZ
1125,134777,Poboljšajte kvalitetu sna uz Huawei Watch GT 2 Pro,Huawei Watch GT 2 Pro,MISC,29,50,Sentiment - POZ
1126,19378,VOLI SE*S NA PRVOM DEJTU! 'Gospodina Savršenog' šokirao odgovor 'povučene' natjecateljice: 'Mislio sam da je upitan i poljubac' - Dnevno.hr,Gospodina Savršenog,PER,27,46,Sentiment - POZ
1127,34098,Sve što je Vlada radila u zadnjih godinu dana stane u ovu infografiku,Vlada,ORG,11,16,Sentiment - NEG
1128,66807,"Vukova je u Hrvatskoj sve manje, pogledajte ih u njihovu prirodnom okruženju",Hrvatskoj,LOC,12,21,Sentiment - NEUTR
1129,93296,Trump započeo izbornu kampanju za 2020.,Trump,PER,0,5,Sentiment - NEUTR
1130,20329,Pijani Čeh vozio šleper kroz Osijek,Čeh,PER,7,10,Sentiment - NEG
1131,7640,DARUVARAC PUŠTEN NA SLOBODU Sjeo u bijeli Mercedes i odjurio u nepoznatom smjeru,DARUVARAC,PER,0,9,Sentiment - NEG
1132,93870,Sandra Perković zablistala u modnom klasiku,Sandra Perković,PER,0,15,Sentiment - POZ
1133,67689,Sve je iznenadio na presici; 'Bit će spreman za Dinamo',Dinamo,ORG,48,54,Sentiment - NEUTR
1134,110176,"Marin Tomasov zabio u porazu Astane, Filip Ozobić slavio uz dvije asistencije, poljska Legia bez zaraženog Juranovića mučila se za prolaz",Marin Tomasov,PER,0,13,Sentiment - POZ
1135,58487,Art of nature - nova šik zimzelena božićna kolekcija adventskih vijenaca i vjenčića Mirele Mikšić,Mirele Mikšić,PER,84,97,Sentiment - POZ
1136,65898,Kako Messi i Ibrahimović u sezoni kiselih krastavaca zabavljaju sportsku javnost... – narod.hr,Messi,PER,5,10,Sentiment - POZ
1137,8401,"Švicarac Zenhaeusern prvi starta u slalomu Svjetskog kupa na Sljemenu, evo kada su prva i druga vožnja",Zenhaeusern,PER,9,20,Sentiment - NEUTR
1138,125456,Ne mogu Štrumfovi govoriti kao Šprajc,Šprajc,PER,31,37,Sentiment - POZ
